tcpConnections,dnsSize,totalTasks,runningTasks,sleepingTasks,stoppedTasks,zombie,totalMemory,freeMemory,usedMemory,bufferCache,totalSwap,freeSwap,usedSwap,availableMemory,deviceState,IOStats_tps,IOStats_rtps,IOStats_wtps,IOStats_dtps,IOStats_bread/s,IOStats_bwrtn/s,IOStats_bdscd/s,CPU Utilization_CPU,CPU Utilization_%user,CPU Utilization_%nice,CPU Utilization_%system,CPU Utilization_%iowait,CPU Utilization_%steal,CPU Utilization_%idle,Memory Utilization_kbmemfree,Memory Utilization_kbavail,Memory Utilization_kbmemused,Memory Utilization_%memused,Memory Utilization_kbbuffers,Memory Utilization_kbcached,Memory Utilization_kbcommit,Memory Utilization_%commit,Memory Utilization_kbactive,Memory Utilization_kbinact,Memory Utilization_kbdirty,Disk Device Status_DEV,Disk Device Status_tps,Disk Device Status_rkB/s,Disk Device Status_wkB/s,Disk Device Status_dkB/s,Disk Device Status_areq-sz,Disk Device Status_aqu-sz,Disk Device Status_await,Disk Device Status_%util,Processor Queue_runq-sz,Processor Queue_plist-sz,Processor Queue_ldavg-1,Processor Queue_ldavg-5,Processor Queue_ldavg-15,Processor Queue_blocked
144,18,174,3,171,0,0,922.8,111.8,330.1,480.9,100,100,0,518,0,1.6,0,1.6,0,0,21.6,0,all,25.37,0,0.78,0,0,73.85,115513,531582,318145,33.67,35731,431887,1577650,150.63,132097,619372,900,mmcblk0,1.6,0,10.8,0,6.75,0.02,11.44,0.4,1,279,1.99,1.83,1.7,0
152,6,175,2,173,0,0,922.8,110.4,331.3,481.1,100,100,0,516.8,0,4.9,0,4.9,0,0,91.2,0,all,25.35,0,0.78,0.1,0,73.77,114561,530735,319231,33.78,35776,431948,1578603,150.72,132141,620779,121,mmcblk0,4.9,0,45.6,0,9.31,0.1,19.51,0.9,1,280,1.82,1.82,1.7,0
143,6,175,3,172,0,0,922.8,108.9,332.7,481.3,100,100,0,515.5,0,0.2,0,0.2,0,0,4.8,0,all,24.97,0,0.75,0,0,74.27,113076,529417,320479,33.91,35869,432016,1579627,150.82,132231,622290,16,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,281,1.65,1.75,1.68,0
149,6,175,2,173,0,0,922.8,107.5,334.2,481.2,100,100,0,514,3,0.2,0,0.2,0,0,5.6,0,all,25.1,0,0.68,0.03,0,74.2,111791,528111,321830,34.06,35908,431959,1580395,150.89,132270,623481,34,mmcblk0,0.2,0,2.8,0,14,0,3.5,0.1,1,281,1.79,1.77,1.69,0
157,16,175,2,173,0,0,922.8,106.1,335.4,481.3,100,100,0,512.8,3,0.2,0,0.2,0,0,4.8,0,all,25.14,0,0.65,0,0,74.2,110669,527034,322946,34.17,35952,431959,1581234,150.97,132314,624641,38,mmcblk0,0.2,0,2.4,0,12,0,3.5,0.1,1,281,1.66,1.75,1.69,0
143,10,174,2,172,0,0,922.8,105.5,336,481.3,100,100,0,512.1,3,0.2,0,0.2,0,0,4.8,0,all,25,0,0.63,0,0,74.37,109820,526172,323716,34.26,36007,431889,1581861,151.03,132372,625862,32,mmcblk0,0.2,0,2.4,0,12,0,3.5,0.1,2,280,1.68,1.73,1.68,0
153,6,174,2,172,0,0,922.8,103.1,338.5,481.2,100,100,0,509.7,1,5.1,0,5.1,0,0,67.2,0,all,28.58,0,2.63,0.33,0,68.46,105586,522064,327842,34.69,36058,431920,1591950,151.99,132410,628428,292,mmcblk0,5.1,0,33.6,0,6.59,0.12,24.39,1.1,1,284,2.06,1.81,1.71,0
155,6,165,2,163,0,0,922.8,103.4,338,481.4,100,100,0,510.2,1,0.8,0,0.8,0,0,34.4,0,all,25.11,0,1.25,0,0,73.64,105893,522455,327547,34.66,36115,431949,1602633,153.01,132470,629204,39,mmcblk0,0.9,0,17.58,0,19.56,0,5.22,0.4,1,278,1.77,1.78,1.71,0
131,6,170,2,168,0,0,922.8,102.8,338.6,481.4,100,100,0,509.6,1,0.2,0,0.2,0,0,4.8,0,all,26.49,0,1.11,0,0,72.4,105478,521946,328041,34.71,36142,431836,1583415,151.18,132498,629049,385,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,278,1.71,1.76,1.7,0
140,6,163,3,160,0,0,922.8,102.1,339.2,481.5,100,100,0,509,1,0.3,0,0.3,0,0,5.6,0,all,25.27,0,1.08,0,0,73.65,105713,522327,327665,34.67,36189,431932,1585176,151.35,132542,629276,24,mmcblk0,2.5,0,12.8,0,5.12,0.04,16.8,0.6,1,278,2.26,1.89,1.75,0
158,6,172,3,169,0,0,922.8,102.2,339,481.6,100,100,0,509.2,2,0.2,0,0.2,0,0,4.8,0,all,25.14,0,0.98,0,0,73.88,105196,521906,328094,34.72,36232,431979,1585233,151.35,132585,629367,66,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,278,2.08,1.89,1.75,0
158,8,173,2,171,0,0,922.8,99.8,341.5,481.5,100,100,0,506.7,2,0.3,0,0.3,0,0,5.6,0,all,25.19,0,1.03,0.03,0,73.76,104309,520969,329072,34.82,36272,431883,1604196,153.16,132628,630640,152,mmcblk0,0.3,0,2.8,0,9.33,0,2.67,0.2,1,279,1.64,1.8,1.73,0
135,10,174,2,172,0,0,922.8,98.9,342.2,481.6,100,100,0,505.9,2,0.2,0,0.2,0,0,4.8,0,all,25.11,0,1.03,0,0,73.87,102671,519435,330513,34.98,36328,431936,1586922,151.51,132683,632254,38,mmcblk0,0.3,0,2.8,0,9.33,0,2.67,0.2,1,281,1.78,1.8,1.73,0
143,6,164,1,163,0,0,922.8,99,342.2,481.6,100,100,0,506,2,2.7,0,2.7,0,0,27.2,0,all,25.46,0,1.18,0,0,73.36,101670,518550,331427,35.07,36367,432008,1588428,151.66,132721,632972,367,mmcblk0,2.7,0,13.6,0,5.04,0.04,16.26,0.7,1,280,1.89,1.83,1.75,0
148,28,174,2,172,0,0,922.8,94.9,346,481.9,100,100,0,502.1,0,1.2,0,1.2,0,0,36.8,0,all,25.37,0,1,0,0,73.62,98088,515045,334513,35.4,36477,432014,1588946,151.71,132880,635816,137,mmcblk0,1.2,0,18.4,0,15.33,0.02,14.67,0.4,1,280,1.75,1.8,1.74,0
145,12,173,2,171,0,0,922.8,92.2,348.7,481.9,100,100,0,499.5,0,0.2,0,0.2,0,0,6.4,0,all,25.32,0,1.18,0.03,0,73.48,96384,513402,336241,35.58,36524,432032,1589848,151.79,132930,637233,432,mmcblk0,0.2,0,3.2,0,16,0,3,0.1,1,279,1.92,1.83,1.75,0
144,20,173,3,170,0,0,922.8,88.7,352.2,482,100,100,0,496,3,0.2,0,0.2,0,0,4.8,0,all,25.24,0,0.9,0.03,0,73.83,92091,509167,340469,36.03,36655,431961,1593016,152.1,133062,642073,82,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,279,1.74,1.8,1.75,0
175,20,173,2,171,0,0,922.8,86.1,354.7,482,100,100,0,493.4,3,1.3,0,1.3,0,0,50.4,0,all,25.24,0,0.93,0.03,0,73.8,89756,506980,342667,36.26,36695,432074,1594040,152.19,133102,643766,34,mmcblk0,1.3,0,25.2,0,19.38,0.02,16.85,0.5,1,278,2.12,1.9,1.78,0
159,18,173,2,171,0,0,922.8,85,355.7,482.2,100,100,0,492.5,3,0.2,0,0.2,0,0,6.4,0,all,25.36,0,1.08,0.03,0,73.53,88235,505388,344276,36.43,36736,431961,1595320,152.32,133144,645404,146,mmcblk0,0.2,0,3.2,0,16,0,3.5,0.2,1,279,1.86,1.86,1.77,0
263,6,175,2,173,0,0,922.8,73.1,358.2,491.6,100,100,0,480.6,1,1.1,0,1.1,0,0,60.8,0,all,37.94,0,3.76,0.03,0,58.28,64751,482308,357794,37.86,36840,441883,1607879,153.51,128375,673264,586,mmcblk0,1.1,0,30.37,0,27.64,0.01,4.73,1.3,3,282,1.54,1.78,1.75,0
172,6,175,3,172,0,0,922.8,72,359,491.8,100,100,0,479.8,1,1.2,0,1.2,0,0,39.2,0,all,25.13,0,1.05,0.1,0,73.71,74743,492357,347782,36.8,36904,441809,1597708,152.54,133283,658960,243,mmcblk0,1.2,0,19.6,0,16.33,0,3.5,0.5,1,281,1.92,1.86,1.77,0
155,10,175,2,173,0,0,922.8,71,360.1,491.8,100,100,0,478.7,1,2.1,0,2.1,0,0,22.4,0,all,25.2,0,0.83,0.03,0,73.94,73746,491280,348926,36.92,36944,441688,1598406,152.61,133323,660114,310,mmcblk0,2.1,0,11.2,0,5.33,0.04,16.9,0.5,1,282,2.04,1.9,1.79,0
168,16,175,3,172,0,0,922.8,71.4,359.6,491.8,100,100,0,479.2,1,2.1,0,2.1,0,0,23.2,0,all,25.53,0,1.21,0.03,0,73.23,72819,490483,349702,37.01,36996,441762,1599455,152.71,133375,660570,284,mmcblk0,2.1,0,11.6,0,5.52,0.02,11.43,0.7,1,281,1.81,1.86,1.79,0
167,21,175,3,172,0,0,922.8,48.1,383.1,491.7,100,100,0,455.7,2,1.1,0,1.1,0,0,44.8,0,all,32.16,0,2.22,0.03,0,65.59,68091,485688,354488,37.51,37038,441678,1603910,153.14,130992,667666,256,mmcblk0,1.1,0,22.4,0,20.36,0,4.55,1.2,2,281,1.57,1.79,1.76,0
145,13,173,4,169,0,0,922.8,67.6,362.9,492.3,100,100,0,475.9,2,0.2,0,0.2,0,0,5.6,0,all,24.98,0,0.55,0,0,74.47,70264,488432,351716,37.22,37148,442088,1597475,152.52,133728,663508,616,mmcblk0,0.2,0,2.8,0,14,0,3,0.1,1,277,2.09,1.92,1.81,0
159,14,171,3,168,0,0,922.8,66.2,364.1,492.5,100,100,0,474.7,2,3.1,0,3.1,0,0,71.2,0,all,25.06,0,0.98,0.03,0,73.94,68482,486770,353554,37.41,37202,442153,1598499,152.62,133783,665000,282,mmcblk0,3.1,0,35.6,0,11.48,0.09,28.16,0.9,1,278,2,1.91,1.81,0
136,29,170,2,168,0,0,922.8,63.8,366.4,492.7,100,100,0,472.4,0,0.4,0,0.4,0,0,8,0,all,25.5,0,1.11,0.03,0,73.37,66949,485332,355031,37.57,37268,442239,1599575,152.72,133892,666543,518,mmcblk0,0.4,0,4,0,10,0,3,0.2,1,276,1.99,1.91,1.82,0
147,14,169,2,167,0,0,922.8,62.9,367.2,492.8,100,100,0,471.6,0,0.2,0,0.2,0,0,9.6,0,all,25.21,0,0.85,0,0,73.93,65163,483659,356643,37.74,37318,442304,1600727,152.83,133943,668133,472,mmcblk0,0.2,0,4.8,0,24,0,4.5,0.1,1,276,2,1.92,1.83,0
192,8,170,2,168,0,0,922.8,60.2,369.8,492.8,100,100,0,468.9,0,8,0,8,0,0,84.8,0,all,26.41,0,1.73,0,0,71.86,63162,481710,358574,37.95,37368,442304,1601720,152.93,133992,669874,359,mmcblk0,8,0,42.4,0,5.3,0.3,37.1,1.4,1,276,1.86,1.9,1.82,0
277,11,172,2,170,0,0,922.8,70.8,372.7,479.3,100,100,0,466.7,0,2.5,1.4,1.1,0,32.8,73.6,0,all,38.02,0,3.68,0.08,0,58.22,60161,469444,371318,39.29,36739,434098,1613504,154.05,134006,673588,584,mmcblk0,2.5,16.4,36.8,0,21.28,0.01,3.6,2,2,278,1.74,1.87,1.81,0
144,22,172,1,171,0,0,922.8,69.5,373.8,479.5,100,100,0,465.6,3,0.8,0,0.8,0,0,10.4,0,all,24.97,0,0.73,0,0,74.3,73200,478858,362106,38.32,36560,430722,1604971,153.24,138830,657046,19,mmcblk0,0.8,0,5.2,0,6.5,0,4.88,0.2,1,278,1.77,1.87,1.82,0
157,18,172,2,170,0,0,922.8,68.3,374.9,479.6,100,100,0,464.4,3,0.4,0,0.4,0,0,9.6,0,all,25.82,0,1.45,0.03,0,72.7,70609,476216,364644,38.59,36600,430635,1605739,153.31,138867,658417,388,mmcblk0,0.4,0,4.8,0,12,0,2.5,0.3,1,278,1.54,1.81,1.8,0
144,7,172,2,170,0,0,922.8,66.3,376.7,479.9,100,100,0,462.6,1,0.5,0,0.5,0,0,55.2,0,all,24.93,0,1.3,0,0,73.77,69651,475504,365384,38.67,36658,430808,1606437,153.38,139016,659714,594,mmcblk0,0.5,0,27.6,0,55.2,0.01,15.2,0.5,1,277,1.76,1.83,1.81,0
150,8,171,1,170,0,0,922.8,65.6,377.4,479.9,100,100,0,462,1,0.3,0,0.3,0,0,5.6,0,all,25.14,0,1,0.03,0,73.83,68704,474566,366287,38.76,36700,430789,1607070,153.44,139048,660821,293,mmcblk0,0.3,0,2.8,0,9.33,0,3.33,0.2,1,278,1.82,1.84,1.81,0
143,14,171,3,168,0,0,922.8,63.7,379.4,479.7,100,100,0,459.9,1,0.2,0,0.2,0,0,4.8,0,all,25.38,0,0.88,0,0,73.74,66892,472759,367952,38.94,36748,430747,1608197,153.55,139107,662193,348,mmcblk0,0.2,0,2.4,0,12,0,3,0.1,1,278,1.76,1.82,1.81,0
155,10,171,2,169,0,0,922.8,61.8,381.1,480,100,100,0,458.2,1,0.2,0,0.2,0,0,4.8,0,all,25.19,0,0.98,0,0,73.83,64983,470946,369913,39.15,36788,430789,1609323,153.65,139149,664216,192,mmcblk0,0.2,0,2.4,0,12,0,4,0.2,1,277,1.86,1.84,1.82,0
141,12,170,3,167,0,0,922.8,60.3,382.5,480,100,100,0,456.8,2,0.2,0,0.2,0,0,5.59,0,all,25.3,0,1.1,0.03,0,73.57,63063,469150,371648,39.33,36829,430875,1610825,153.8,139187,666099,262,mmcblk0,0.2,0,2.8,0,14,0,4,0.2,1,277,1.98,1.87,1.83,0
148,8,169,2,167,0,0,922.8,59.3,383.6,480,100,100,0,455.8,2,0.7,0,0.7,0,0,32,0,all,25.06,0,0.78,0,0,74.17,61904,468000,372805,39.45,36876,430832,1611695,153.88,139233,667371,64,mmcblk0,0.7,0,16,0,22.86,0.01,8.14,0.3,1,276,1.94,1.88,1.83,0
159,31,169,2,167,0,0,922.8,57.3,385.6,480,100,100,0,453.7,2,0.2,0,0.2,0,0,4.8,0,all,25.26,0,0.68,0,0,74.06,60418,466512,374348,39.61,36916,430790,1612892,153.99,139274,668984,248,mmcblk0,0.2,0,2.4,0,12,0,3,0.1,1,275,1.56,1.79,1.81,0
209,10,171,2,169,0,0,922.8,58.2,384.4,480.2,100,100,0,454.9,2,1,0,1,0,0,28.8,0,all,26.15,0,1.26,0.03,0,72.57,59875,466026,374803,39.66,36960,430806,1612403,153.95,139314,669007,19,mmcblk0,1,0,14.4,0,14.4,0.01,6.1,0.5,1,277,1.71,1.8,1.81,0
144,21,172,3,169,0,0,922.8,58.2,384.3,480.3,100,100,0,455,0,4.8,0,4.8,0,0,60.8,0,all,25.43,0,1.4,0.25,0,72.92,59702,465928,374902,39.67,37018,430806,1612552,153.96,139374,669260,28,mmcblk0,4.7,0,30,0,6.38,0.14,29.4,2,1,277,1.99,1.87,1.83,0
206,13,171,2,169,0,0,922.8,56.4,386,480.4,100,100,0,453.3,0,0.2,0,0.2,0,0,5.6,0,all,25.65,0,1.08,0.03,0,73.25,58327,464728,376068,39.8,37124,430889,1612403,153.95,139484,670899,462,mmcblk0,0.2,0,2.8,0,14,0,4,0.1,2,277,1.58,1.79,1.8,0
149,20,170,2,168,0,0,922.8,55.3,387.3,480.2,100,100,0,452,0,0.2,0,0.2,0,0,6.4,0,all,25.7,0,0.98,0,0,73.33,57755,464071,376752,39.87,37166,430751,1612685,153.97,139526,671024,304,mmcblk0,0.2,0,3.2,0,16,0,4,0.1,1,277,1.74,1.8,1.81,0
142,25,172,2,170,0,0,922.8,53.9,388.5,480.4,100,100,0,450.8,3,0.2,0,0.2,0,0,4.8,0,all,25.06,0,0.85,0.03,0,74.06,56349,462788,377958,40,37212,430826,1613683,154.07,139572,672466,346,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,278,1.91,1.84,1.83,0
150,16,173,2,171,0,0,922.8,52.4,389.9,480.5,100,100,0,449.4,3,0.2,0,0.2,0,0,5.6,0,all,25.41,0,0.88,0,0,73.71,54806,461340,379502,40.16,37252,430891,1614733,154.17,139610,673988,344,mmcblk0,0.2,0,2.8,0,14,0,3,0.1,1,278,1.81,1.83,1.82,0
168,16,172,2,170,0,0,922.8,50.6,391.8,480.4,100,100,0,447.5,3,1.6,0,1.6,0,0,24,0,all,25.55,0,1.2,0,0,73.24,52693,459224,381537,40.38,37298,430840,1616090,154.3,139655,675682,280,mmcblk0,1.6,0,12,0,7.5,0.02,9.75,0.4,1,278,1.68,1.79,1.81,0
182,10,172,2,170,0,0,922.8,47.9,394.3,480.6,100,100,0,445,3,0.2,0,0.2,0,0,5.6,0,all,25.08,0,1.05,0.03,0,73.85,50939,457572,383202,40.55,37345,430892,1617754,154.46,139703,677733,193,mmcblk0,0.2,0,2.8,0,14,0,3,0.1,1,278,1.93,1.85,1.83,0
139,10,172,2,170,0,0,922.8,45.6,396.8,480.4,100,100,0,442.6,3,0.2,0,0.2,0,0,4.8,0,all,25.19,0,1,0,0,73.81,48853,455394,385287,40.77,37384,430760,1618707,154.55,139743,679641,218,mmcblk0,0.2,0,2.4,0,12,0,3,0.1,1,278,1.93,1.86,1.83,0
144,20,171,2,169,0,0,922.8,44.4,397.8,480.7,100,100,0,441.5,1,0.4,0,0.4,0,0,7.2,0,all,25.28,0,0.83,0,0,73.9,47262,453928,386783,40.93,37427,430832,1619571,154.63,139786,681502,298,mmcblk0,0.4,0,3.6,0,9,0,2.25,0.2,1,277,1.61,1.79,1.81,0
155,8,170,2,168,0,0,922.8,43.7,398.4,480.7,100,100,0,440.9,1,1.1,0,1.1,0,0,13.6,0,all,25.36,0,0.85,0.05,0,73.73,45650,452362,388392,41.1,37466,430842,1621027,154.77,139825,682780,2,mmcblk0,1.1,0,6.8,0,6.18,0.01,5.55,0.3,1,276,1.64,1.77,1.8,0
161,16,172,1,171,0,0,922.8,42.1,400,480.7,100,100,0,439.3,1,0.9,0,0.9,0,0,20,0,all,25.04,0,1.13,0.03,0,73.8,44937,451659,389030,41.17,37507,430816,1621795,154.84,139863,683637,70,mmcblk0,5.2,0,29.2,0,5.62,0.18,34.52,0.9,1,276,1.92,1.83,1.82,0
285,6,174,2,172,0,0,922.8,61.9,402.1,458.9,100,99,1,437.5,1,0.4,0,0.4,0,0,20,0,all,29.65,0,2.98,0.03,0,67.34,65416,450190,390871,41.36,37564,408696,1623021,154.96,171657,631320,210,mmcblk0,0.4,0,10,0,25,0,4.5,0.3,1,280,2.2,1.91,1.85,0
145,10,172,2,170,0,0,922.8,61.1,402.8,458.9,100,99,1,436.7,2,0.2,0,0.2,0,0,5.6,0,all,25.06,0,0.58,0.03,0,74.34,63474,448286,392663,41.55,37628,408566,1624099,155.06,171967,633049,58,mmcblk0,0.2,0,2.8,0,14,0,2.5,0.1,1,280,1.83,1.85,1.83,0
148,12,174,2,172,0,0,922.8,59.1,404.5,459.2,100,99,1,435,2,1.9,0,1.9,0,0,20.8,0,all,25.04,0,0.88,0,0,74.09,62036,446984,394000,41.69,37668,408684,1624797,155.13,172011,634418,355,mmcblk0,1.9,0,10.4,0,5.47,0.02,12.63,0.4,1,279,1.8,1.84,1.83,0
159,10,173,3,170,0,0,922.8,56.1,407.4,459.3,100,99,1,432.1,2,1.4,0,1.4,0,0,21.6,0,all,25.11,0,0.73,0,0,74.17,60408,445431,395547,41.86,37709,408704,1625635,155.21,172058,635961,370,mmcblk0,1.4,0,10.8,0,7.71,0.01,9.64,0.3,1,279,2.1,1.9,1.85,0
145,10,173,2,171,0,0,922.8,55.7,407.7,459.5,100,99,1,431.9,0,0.2,0,0.2,0,0,10.4,0,all,25.08,0,0.93,0.03,0,73.97,57844,443079,397808,42.1,37792,408813,1626919,155.33,172354,637860,501,mmcblk0,0.2,0,5.2,0,26,0,4,0.1,1,279,1.52,1.78,1.81,0
151,14,172,1,171,0,0,922.8,53.7,409.6,459.6,100,99,1,429.9,0,0.2,0,0.2,0,0,5.6,0,all,25.24,0,1.13,0.03,0,73.6,56532,441819,399040,42.23,37834,408832,1627687,155.41,172400,639254,294,mmcblk0,0.2,0,2.8,0,14,0,3.5,0.1,1,278,1.76,1.82,1.82,0
147,13,173,2,171,0,0,922.8,53,410.3,459.5,100,99,1,429.2,0,1.2,0,1.2,0,0,14.39,0,all,25.22,0,0.95,0,0,73.83,55250,440502,400383,42.37,37873,408754,1628711,155.5,172439,640752,17,mmcblk0,1.2,0,7.2,0,6,0.01,4.92,0.4,1,278,2.14,1.9,1.85,0
166,14,173,3,170,0,0,922.8,51,412.3,459.6,100,99,1,427.3,0,0.4,0,0.4,0,0,8,0,all,26.28,0,1.56,0.03,0,72.13,53512,438846,402012,42.54,37918,408790,1629377,155.57,172491,641966,285,mmcblk0,0.4,0,4,0,10,0,3,0.2,1,279,2.05,1.9,1.85,0
145,23,164,2,162,0,0,922.8,48.6,414.8,459.4,100,99,1,424.8,3,0.3,0,0.3,0,0,5.6,0,all,25.31,0,1.33,0,0,73.36,51328,436644,404190,42.77,37972,408762,1656138,158.12,172542,644168,40,mmcblk0,0.4,0,3.2,0,8,0,3.5,0.4,2,277,1.74,1.83,1.83,0
153,12,170,2,168,0,0,922.8,47.5,415.8,459.5,100,99,1,423.8,3,1.1,0,1.1,0,0,54.4,0,all,25.27,0,0.9,0.03,0,73.8,49838,435316,405579,42.92,38014,408874,1634183,156.03,172584,645970,18,mmcblk0,1.1,0,27.2,0,24.73,0.01,8.27,0.4,1,276,1.91,1.87,1.84,0
140,10,169,3,166,0,0,922.8,46.5,416.7,459.7,100,99,1,422.9,3,0.4,0,0.4,0,0,7.2,0,all,26.87,0,1.28,0,0,71.85,48874,434294,406596,43.03,38042,408805,1632138,155.83,172604,646981,377,mmcblk0,0.4,0,3.6,0,9,0,2.25,0.3,1,276,1.91,1.87,1.84,0
139,18,170,2,168,0,0,922.8,46.5,416.7,459.7,100,99,1,422.9,3,0.2,0,0.2,0,0,4.8,0,all,25.88,0,1.36,0,0,72.76,47937,433442,407342,43.11,38078,408819,1632136,155.83,172648,647071,191,mmcblk0,0.2,0,2.4,0,12,0,3.5,0.1,1,276,1.68,1.82,1.82,0
172,21,170,2,168,0,0,922.8,46,417.1,459.8,100,99,1,422.5,1,0.7,0,0.7,0,0,22.4,0,all,27.28,0,1.46,0.03,0,71.24,47746,433366,407482,43.12,38124,408892,1633997,156.01,172698,647580,286,mmcblk0,0.7,0,11.2,0,16,0,3.29,0.4,1,277,1.86,1.84,1.83,0
141,8,171,2,169,0,0,922.8,45.9,417.3,459.7,100,99,1,422.3,1,0.2,0,0.2,0,0,4.8,0,all,25,0,1,0,0,74,47556,433100,407716,43.15,38176,408764,1632039,155.82,172743,647892,132,mmcblk0,0.2,0,2.4,0,12,0,2.5,0.1,1,277,2,1.88,1.85,0
151,24,171,2,169,0,0,922.8,44.6,418.4,459.9,100,99,1,421.2,1,0.2,0,0.2,0,0,7.2,0,all,25.08,0,0.75,0.03,0,74.14,46662,432319,408496,43.23,38235,408818,1634292,156.04,172804,648976,50,mmcblk0,0.2,0,3.6,0,18,0,4,0.1,1,277,1.54,1.79,1.81,0
158,10,170,2,168,0,0,922.8,42,421,459.8,100,99,1,418.6,2,2.6,0,2.6,0,0,25.6,0,all,25.08,0,0.85,0.03,0,74.04,44888,430608,410204,43.41,38272,408856,1634394,156.05,172840,650299,408,mmcblk0,2.6,0,12.8,0,4.92,0.04,14.54,0.6,2,276,1.75,1.81,1.82,0
144,6,170,2,168,0,0,922.8,47.7,420.4,454.7,100,98.7,1.2,419.2,2,2.5,0,2.5,0,0,26.37,0,all,24.99,0,0.75,0.15,0,74.11,50080,430372,410572,43.45,38316,403456,1634343,156.04,171236,647543,314,mmcblk0,2.5,0,13.2,0,5.28,0.04,15.52,0.4,1,276,1.99,1.87,1.84,0
157,8,169,2,167,0,0,922.8,46.9,421.2,454.7,100,98.7,1.2,418.4,2,0.2,0,0.2,0,0,5.6,0,all,25.08,0,1.17,0,0,73.74,48665,429175,411797,43.58,38359,403554,1634855,156.09,171353,648146,572,mmcblk0,0.2,0,2.8,0,14,0,2.5,0.1,1,276,1.98,1.88,1.84,0
142,6,170,3,167,0,0,922.8,45.2,422.8,454.9,100,98.7,1.2,416.8,2,0.2,0,0.2,0,0,5.6,0,all,25.11,0,1.03,0,0,73.86,47579,428117,412824,43.69,38405,403536,1635879,156.19,171398,649507,220,mmcblk0,0.2,0,2.8,0,14,0,3,0.1,1,276,1.74,1.83,1.83,0
154,10,170,2,168,0,0,922.8,43.2,424.7,454.9,100,98.7,1.2,414.9,0,0.2,0,0.2,0,0,6.4,0,all,25.6,0,1.18,0.03,0,73.2,45917,426438,414540,43.87,38445,403482,1636545,156.25,171439,650640,300,mmcblk0,0.2,0,3.2,0,16,0,4,0.2,1,276,1.84,1.84,1.83,0
145,10,170,1,169,0,0,922.8,47.8,426.3,448.8,100,98.5,1.5,413.3,0,0.2,0,0.2,0,0,5.6,0,all,25.16,0,1.13,0,0,73.71,49520,423908,416918,44.12,38556,397232,1638337,156.42,167852,650656,228,mmcblk0,0.2,0,2.8,0,14,0,3.5,0.1,1,276,1.86,1.87,1.84,0
162,23,170,2,168,0,0,922.8,44.6,429.4,448.8,100,98.5,1.5,410.2,0,1.8,0,1.8,0,0,23.2,0,all,25.77,0,0.98,0.03,0,73.23,47092,421481,419371,44.38,38599,397210,1639496,156.53,167894,652390,440,mmcblk0,1.8,0,11.59,0,6.44,0.03,14.28,0.6,1,275,1.63,1.81,1.82,0
168,18,171,1,170,0,0,922.8,42.7,431.3,448.8,100,98.5,1.5,408.3,0,0.8,0,0.8,0,0,36.76,0,all,25.7,0,0.98,0.03,0,73.29,45439,419816,420967,44.55,38644,397154,1640538,156.63,167937,654514,66,mmcblk0,0.8,0,18.4,0,23,0.01,10.75,0.3,1,277,1.87,1.85,1.84,0
154,12,171,1,170,0,0,922.8,47.7,431.8,443.4,100,98.5,1.5,407.9,3,0.6,0,0.6,0,0,36.8,0,all,25.01,0,0.93,0.03,0,74.04,44524,418944,421928,44.65,38698,397146,1643754,156.94,167988,655841,219,mmcblk0,0.6,0,18.4,0,30.67,0.01,16.5,0.6,1,277,1.76,1.83,1.83,0
154,16,172,2,170,0,0,922.8,45.9,433.4,443.5,100,98.5,1.5,406.2,3,0.2,0,0.2,0,0,6.4,0,all,25.09,0,1.08,0.03,0,73.8,48495,417436,423501,44.82,38736,391612,1642922,156.86,170171,649828,350,mmcblk0,0.2,0,3.2,0,16,0,3,0.1,1,278,1.57,1.78,1.81,0
149,8,171,3,168,0,0,922.8,44.4,434.8,443.6,100,98.5,1.5,404.8,3,0.2,0,0.2,0,0,5.6,0,all,25.19,0,1.1,0,0,73.71,46670,415670,425301,45.01,38777,391613,1643946,156.96,170216,651165,242,mmcblk0,0.2,0,2.8,0,14,0,2.5,0.1,1,278,1.77,1.81,1.82,0
152,16,171,1,170,0,0,922.8,43.3,436,443.6,100,98.5,1.5,403.6,1,0.5,0,0.5,0,0,10.4,0,all,25.09,0,0.9,0,0,74,45420,414386,426602,45.14,38825,391545,1645834,157.14,170262,652441,338,mmcblk0,0.5,0,5.2,0,10.4,0,2.4,0.2,1,277,1.87,1.83,1.83,0
162,8,171,2,169,0,0,922.8,41.2,438.1,443.6,100,98.5,1.5,401.5,1,6,0,6,0,0,100,0,all,25.35,0,0.83,0.03,0,73.79,43706,412796,428151,45.31,38873,391619,1646176,157.17,170314,654018,203,mmcblk0,6,0,50,0,8.33,0.19,31.18,1.3,1,277,1.75,1.81,1.82,0
147,8,170,2,168,0,0,922.8,42.5,442,438.4,100,98.5,1.5,397.7,1,0.2,0,0.2,0,0,5.6,0,all,25.24,0,0.93,0.03,0,73.8,44783,408657,432278,45.74,38976,386376,1648827,157.42,179804,643947,112,mmcblk0,0.2,0,2.8,0,14,0,3,0.1,2,277,1.82,1.81,1.82,0
